DR;CD_ORGAO;ORGAO;AG_POSTAGEM;DT_POSTAGEM;ETIQUETA;SERVICO;VLR_MEDIDA;CD_GRUPO_PAIS_DESTINO;CEP_DESTINO;VLR_COBRADO_DESTINATARIO;VLR_DECLARADO;COD_ADM;PRODUTO;QTDE_PRESTADA;VLR_SERVICO;VLR_DESCONTO;ACRESCIMO;VLR_FINAL;CARTAO;DOCUMENTO;SERVIÇO_ADICIONAL;NOME_SERVICO;CONTRATO;ATENDIMENTO;DT_MOV
GO;16300793;AC RUBIATABA;16300793;06/10/2020;PZ831939832BR;4669;3,66;0;91520350;0;0;11169800;0;1;81,42;0;0;81,42;00067059090;9556366        ;  -  -  -  -  ;PAC CONTRATO AGENCIA;9912278851     ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;DM196100178BR;4014;0,04;0;74043012;0;0;0;0;1;25,8;0;0;25,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;             ;10014;0,02;0;76350000;0;0;0;0;10;0;0;0;0;00000000000;               ;  -  -  -  -  ;CARTA SIMPLES A VISTA;               ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;DM196100181BR;4014;2,034;0;88075525;0;0;0;0;1;167,25;0;0;167,25;00000000000;               ;39-  -  -  -  ;SEDEX A VISTA;               ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292385BR;12483;0,025;0;47802147;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292399BR;12483;0,025;0;78280000;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292408BR;10065;0,172;0;70041901;0;0;17041821;0;1;18,35;0;0;18,35;00072987952;393842200      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;EB058308736BR;45110;0,681;3;00000000;0;100;0;0;1;278,3;0;0;278,3;00000000000;               ;30-  -  -  -  ;EXPORTA FACIL EXPRESSO;               ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;PM627620891BR;4677;7,97;0;06695570;0;149,99;13415611;0;1;99,92;0;0;99,92;00075198924;393859299      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912336113     ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292411BR;12483;0,025;0;75053640;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292439BR;12483;0,025;0;39875000;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292425BR;12483;0,025;0;58489000;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;DM196100195BR;4014;1,743;0;75113355;0;0;0;0;1;30,3;0;0;30,3;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;DM196100204BR;4014;0,209;0;76400000;0;0;0;0;1;25,8;0;0;25,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;DM196100218BR;4014;0,032;0;76680000;0;0;0;0;1;25,8;0;0;25,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;07/10/2020;DM196100221BR;4170;0,449;0;07776550;0;0;19302240;0;1;62,57;0;0;62,57;00075248328;393934827      ;  -  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912476854     ;83276858   ;07/10/2020
GO;16300793;AC RUBIATABA;16300793;07/10/2020;PM627620905BR;4510;1,499;0;46804000;0;0;0;0;1;86,1;0;0;86,1;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83276858   ;07/10/2020
GO;16300793;AC RUBIATABA;16300793;07/10/2020;PM627620914BR;4677;0,9;0;14406664;0;0;19083793;0;1;45,84;0;0;45,84;00074708279;393943002      ;  -  -  -  -  ;PAC REVERSO ESPELHO 04669;9912459641     ;83276858   ;07/10/2020
GO;16300793;AC RUBIATABA;16300793;07/10/2020;JU544292442BR;12483;0,065;0;73805175;0;0;0;0;1;10,3;0;0;10,3;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;07/10/2020
GO;16300793;AC RUBIATABA;16300793;07/10/2020;JU544292456BR;12483;0,025;0;06326970;0;0;0;0;1;15,55;0;0;15,55;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;07/10/2020
GO;16300793;AC RUBIATABA;16300793;07/10/2020;PM627620928BR;4677;3,93;0;04425000;0;21;11169800;0;1;63,22;0;0;63,22;00071109641;393960227      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;07/10/2020
GO;16300793;AC RUBIATABA;16300793;07/10/2020;JU544292460BR;12483;0,035;0;60320020;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;07/10/2020
GO;16300793;AC RUBIATABA;16300793;07/10/2020;IF870235778BR;34223;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - ALTERAÇÃO;               ;83276858   ;07/10/2020
GO;16300793;AC RUBIATABA;16300793;07/10/2020;PZ880017256BR;4669;0,31;0;39330000;0;0;11169800;0;1;25,54;0;0;25,54;00067059090;5776885        ;  -  -  -  -  ;PAC CONTRATO AGENCIA;9912278851     ;83276858   ;07/10/2020
GO;16300793;AC RUBIATABA;16300793;07/10/2020;JU544292473BR;12483;0,025;0;06233903;0;0;0;0;1;15,55;0;0;15,55;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;07/10/2020
GO;16300793;AC RUBIATABA;16300793;07/10/2020;DM196100235BR;4014;0,86;0;76742000;0;0;0;0;1;27,7;0;0;27,7;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;07/10/2020
GO;16300793;AC RUBIATABA;16300793;07/10/2020;PM627620931BR;4677;0,412;0;12281010;0;21;11169800;0;1;42,88;0;0;42,88;00071109641;394021575      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;07/10/2020
GO;16300793;AC RUBIATABA;16300793;07/10/2020;DM196100249BR;3247;2,048;0;74210005;0;50;13352490;0;1;23,69;0;0;23,69;00071683810;394037537      ;19-  -  -  -  ;SEDEX REVERSO;9912332854     ;83276858   ;07/10/2020
GO;16300793;AC RUBIATABA;16300793;07/10/2020;DM196100252BR;4170;0,612;0;03322001;0;0;15114708;0;1;64,45;0;0;64,45;00070987823;394049835      ;  -  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912374069     ;83276858   ;07/10/2020
GO;16300793;AC RUBIATABA;16300793;07/10/2020;PM627620945BR;4677;1,137;0;37530000;0;329;14005220;0;1;35,74;0;0;35,74;00068454830;394053103      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912341635     ;83276858   ;07/10/2020
GO;16300793;AC RUBIATABA;16300793;07/10/2020;PM627620959BR;4936;1,806;0;04730020;0;0;14269759;0;1;53,71;0;0;53,71;00070783594;394057787      ;  -  -  -  -  ;PAC REVERSO TA ESPELHO 04596;9912354873     ;83276858   ;07/10/2020
GO;16300793;AC RUBIATABA;16300793;08/10/2020;PM627620962BR;4677;0,453;0;04209003;0;21;11169800;0;1;42,88;0;0;42,88;00071109641;394147399      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;08/10/2020
GO;16300793;AC RUBIATABA;16300793;08/10/2020;JU544292487BR;12483;0,215;0;39980000;0;0;0;0;1;12,9;0;0;12,9;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;08/10/2020
GO;16300793;AC RUBIATABA;16300793;08/10/2020;PM627620976BR;4677;0,261;0;06422900;0;300;11169800;0;1;45,67;0;0;45,67;00062198238;394161521      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;08/10/2020
GO;16300793;AC RUBIATABA;16300793;08/10/2020;DM196100266BR;4553;1,025;0;29175137;0;0;16004906;0;1;113,37;0;0;113,37;00071872205;394169570      ;  -  -  -  -  ;SEDEX CONTRATO AGENCIA TA;9912389860     ;83276858   ;08/10/2020
GO;16300793;AC RUBIATABA;16300793;08/10/2020;DM196100270BR;3247;0,301;0;81350000;0;50;13352490;0;1;71,76;0;0;71,76;00071683810;394170884      ;19-  -  -  -  ;SEDEX REVERSO;9912332854     ;83276858   ;08/10/2020
GO;16300793;AC RUBIATABA;16300793;08/10/2020;JU544292495BR;12483;0,035;0;85804606;0;0;0;0;1;15,55;0;0;15,55;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;08/10/2020
GO;16300793;AC RUBIATABA;16300793;08/10/2020;DM196100283BR;4162;0,035;0;74810180;0;0;14377950;0;1;20,66;0;0;20,66;00069972990;394202459      ;  -  -  -  -  ;SEDEX CONTRATO AGENCIA;9912360279     ;83276858   ;08/10/2020
GO;16300793;AC RUBIATABA;16300793;08/10/2020;JU544292500BR;12483;0,025;0;76350000;0;0;0;0;1;15,55;0;0;15,55;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;08/10/2020
GO;16300793;AC RUBIATABA;16300793;08/10/2020;PM627620980BR;4510;1,99;0;17132022;0;0;0;0;1;64,1;0;0;64,1;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83276858   ;08/10/2020
GO;16300793;AC RUBIATABA;16300793;08/10/2020;PM627620993BR;4677;0,375;0;06460050;0;264,43;13309536;0;1;46,21;0;0;46,21;00067482546;394213392      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912330705     ;83276858   ;08/10/2020
GO;16300793;AC RUBIATABA;16300793;08/10/2020;PZ872249465BR;4669;1,601;0;73950000;0;131,9;17384737;0;1;18,89;0;0;18,89;00073642894;66             ;64-  -  -  -  ;PAC CONTRATO AGENCIA;9912427100     ;83276858   ;08/10/2020
GO;16300793;AC RUBIATABA;16300793;08/10/2020;OM151937227BR;4162;15,47;0;75255725;0;593,9;17384737;0;1;153,1;0;0;153,1;00073642894;67             ;19-  -  -  -  ;SEDEX CONTRATO AGENCIA;9912427100     ;83276858   ;08/10/2020
GO;16300793;AC RUBIATABA;16300793;08/10/2020;OM151937160BR;4162;15,925;0;76540000;0;593,9;17384737;0;1;153,1;0;0;153,1;00073642894;68             ;19-  -  -  -  ;SEDEX CONTRATO AGENCIA;9912427100     ;83276858   ;08/10/2020
GO;16300793;AC RUBIATABA;16300793;08/10/2020;JU544292513BR;10065;0,24;0;75136140;0;0;14281074;0;1;19,25;0;0;19,25;00069559368;394233281      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912355440     ;83276858   ;08/10/2020
GO;16300793;AC RUBIATABA;16300793;08/10/2020;DM196100297BR;4014;0,095;0;05802140;0;0;0;0;1;85,5;0;0;85,5;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;08/10/2020
GO;16300793;AC RUBIATABA;16300793;08/10/2020;DM196100306BR;12165;0,107;0;20011904;0;0;11205709;0;1;31,16;0;0;31,16;00062267655;394262146      ;  -  -  -  -  ;POSTAL RESPOSTA DPVAT;9912280636     ;83276858   ;08/10/2020
GO;16300793;AC RUBIATABA;16300793;08/10/2020;             ;34533;0;0;00000000;0;0;11205709;0;1;25,09;0;0;25,09;00062267655;394262146      ;  -  -  -  -  ;SEGURO DPVAT STER;9912280636     ;83276858   ;08/10/2020
GO;16300793;AC RUBIATABA;16300793;08/10/2020;PZ888492216BR;4669;0,26;0;32141055;0;0;11169800;0;1;25,54;0;0;25,54;00067059090;7077399        ;  -  -  -  -  ;PAC CONTRATO AGENCIA;9912278851     ;83276858   ;08/10/2020
GO;16300793;AC RUBIATABA;16300793;08/10/2020;PZ900949894BR;4669;0,2;0;87204004;0;0;11169800;0;1;58,86;0;0;58,86;00067059090;1924026        ;  -  -  -  -  ;PAC CONTRATO AGENCIA;9912278851     ;83276858   ;08/10/2020
GO;16300793;AC RUBIATABA;16300793;09/10/2020;PM627621000BR;4677;13,552;0;13213902;0;329,9;17384737;0;1;150,99;0;0;150,99;00074294814;394355646      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912427100     ;83276858   ;09/10/2020
GO;16300793;AC RUBIATABA;16300793;09/10/2020;PZ903979855BR;4669;0,2;0;27510110;0;0;11169800;0;1;42,87;0;0;42,87;00067059090;4921839        ;  -  -  -  -  ;PAC CONTRATO AGENCIA;9912278851     ;83276858   ;09/10/2020
GO;16300793;AC RUBIATABA;16300793;09/10/2020;DM196100310BR;4014;0,61;0;77710000;0;0;0;0;1;58,4;0;0;58,4;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;09/10/2020
GO;16300793;AC RUBIATABA;16300793;09/10/2020;DM196100323BR;4170;0,419;0;03322001;0;0;15114708;0;1;62,57;0;0;62,57;00070987823;394399525      ;  -  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912374069     ;83276858   ;09/10/2020
GO;16300793;AC RUBIATABA;16300793;09/10/2020;JU544292527BR;12483;0,13;0;76380732;0;0;0;0;1;17,5;0;0;17,5;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;09/10/2020
GO;16300793;AC RUBIATABA;16300793;09/10/2020;DM196100337BR;3247;2,331;0;06696900;0;181,96;17012643;0;1;98,83;0;0;98,83;00074078011;394401218      ;19-  -  -  -  ;SEDEX REVERSO;9912408500     ;83276858   ;09/10/2020
GO;16300793;AC RUBIATABA;16300793;09/10/2020;DM196100345BR;4014;0,351;0;74305450;0;0;0;0;1;27,7;0;0;27,7;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;09/10/2020
GO;16300793;AC RUBIATABA;16300793;09/10/2020;JU544292535BR;12483;0,025;0;32285080;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;09/10/2020
GO;16300793;AC RUBIATABA;16300793;09/10/2020;JU544292544BR;12483;0,05;0;74150310;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;09/10/2020
GO;16300793;AC RUBIATABA;16300793;09/10/2020;PM627621013BR;4677;0,686;0;74510010;0;0;13487680;0;1;16,88;0;0;16,88;00068528981;394424739      ;  -  -  -  -  ;PAC REVERSO ESPELHO 04669;9912339779     ;83276858   ;09/10/2020
GO;16300793;AC RUBIATABA;16300793;09/10/2020;DM196100354BR;4170;0,513;0;17012110;0;0;15114708;0;1;64,45;0;0;64,45;00070987823;394430420      ;  -  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912374069     ;83276858   ;09/10/2020
GO;16300793;AC RUBIATABA;16300793;09/10/2020;JU544292561BR;12483;0,025;0;72015545;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;09/10/2020
GO;16300793;AC RUBIATABA;16300793;09/10/2020;JU544292558BR;12483;0,025;0;37450000;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;09/10/2020
GO;16300793;AC RUBIATABA;16300793;09/10/2020;JU544292575BR;12483;0,025;0;69925000;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;09/10/2020
GO;16300793;AC RUBIATABA;16300793;09/10/2020;JU544292601BR;12483;0,025;0;77760000;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;09/10/2020
GO;16300793;AC RUBIATABA;16300793;09/10/2020;JU544292592BR;12483;0,025;0;39400490;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;09/10/2020
GO;16300793;AC RUBIATABA;16300793;09/10/2020;JU544292589BR;12483;0,025;0;51020290;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;09/10/2020
GO;16300793;AC RUBIATABA;16300793;09/10/2020;PM627621027BR;4677;1,131;0;13574970;0;21;11169800;0;1;52,44;0;0;52,44;00071109641;394463997      ;15-64-  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;09/10/2020
GO;16300793;AC RUBIATABA;16300793;09/10/2020;DM196100368BR;4170;0,429;0;70711900;0;75;13000888;0;1;40,96;0;0;40,96;00065647122;394466340      ;19-  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912315275     ;83276858   ;09/10/2020
GO;16300793;AC RUBIATABA;16300793;09/10/2020;DM196100371BR;4170;0,414;0;12080270;0;75;13000888;0;1;63,12;0;0;63,12;00065647122;394469082      ;19-  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912315275     ;83276858   ;09/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;PM627621035BR;4677;5,583;0;06278909;0;21;11169800;0;1;74,77;0;0;74,77;00071109641;394542718      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;PM627621044BR;4677;0,95;0;02135001;0;21;11169800;0;1;44,46;0;0;44,46;00071109641;394544770      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;PM627621058BR;4677;0,663;0;54355900;0;0;11035269;0;1;60,74;0;0;60,74;00061520195;394549630      ;  -  -  -  -  ;PAC REVERSO ESPELHO 04669;9912272168     ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;DM196100385BR;4014;0,035;0;03118030;0;0;0;0;1;85,5;0;0;85,5;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;DM196100399BR;4162;0,224;0;74805370;0;0;10267468;0;1;20,25;0;0;20,25;00063667630;394556111      ;  -  -  -  -  ;SEDEX CONTRATO AGENCIA;9912261758     ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;PM627621061BR;4677;2,367;0;09751340;0;21;11169800;0;1;54,16;0;0;54,16;00071109641;394562505      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;DM196100408BR;4162;0,106;0;74050100;0;0;10200894;0;1;20,25;0;0;20,25;00061519472;394578004      ;  -  -  -  -  ;SEDEX CONTRATO AGENCIA;9912258441     ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;DM196100411BR;4014;0,035;0;74670300;0;0;0;0;1;25,8;0;0;25,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;DM196100425BR;4162;0,025;0;74810180;0;0;14377950;0;1;20,66;0;0;20,66;00069972990;394614330      ;  -  -  -  -  ;SEDEX CONTRATO AGENCIA;9912360279     ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;JU544292615BR;12483;0,025;0;76350000;0;0;0;0;1;15,55;0;0;15,55;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;JU544292629BR;10065;0,025;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;394619763      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;PM627621075BR;4677;7,817;0;13213902;0;284,91;17384737;0;1;97,32;0;0;97,32;00074294814;394624283      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912427100     ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;JU544292632BR;12483;0,025;0;44700000;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;JU544292646BR;12483;0,025;0;58123000;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;JU544292650BR;10065;0,27;0;76520000;0;0;14281074;0;1;20,2;0;0;20,2;00069559368;394637131      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912355440     ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;PM627621089BR;4510;0,1;0;75710180;0;0;0;0;1;24,3;0;0;24,3;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;PM627621092BR;4677;0,55;0;02941050;0;21;11169800;0;1;44,46;0;0;44,46;00071109641;394644983      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;PM627621101BR;4677;0,806;0;13270020;0;21;11169800;0;1;44,46;0;0;44,46;00071109641;394646295      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;PM627621115BR;4510;2,155;0;78850000;0;0;0;0;1;47;0;0;47;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;PM627621129BR;4510;1,431;0;38140000;0;0;0;0;1;41;0;0;41;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;             ;6122;0;0;00000000;0;0;18257852;0;1;15;0;0;15;00000000000;               ;  -  -  -  -  ;RECEBIMENTO CARNE BAU JEQUITI;9912446283     ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;             ;6122;0;0;00000000;0;0;18257852;0;1;15;0;0;15;00000000000;               ;  -  -  -  -  ;RECEBIMENTO CARNE BAU JEQUITI;9912446283     ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;             ;6122;0;0;00000000;0;0;18257852;0;1;15;0;0;15;00000000000;               ;  -  -  -  -  ;RECEBIMENTO CARNE BAU JEQUITI;9912446283     ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;DM196100439BR;4170;0,243;0;23575450;0;50,34;17102324;0;1;61;0;0;61;00073172324;394658816      ;19-  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912412982     ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;JU544292663BR;10065;0,025;0;38400632;0;0;10139109;0;1;9,2;0;0;9,2;00060635711;394660817      ;25-  -  -  -  ;CARTA A FATURAR CHANCELA;9912255399     ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;13/10/2020;PM627621132BR;4510;0,858;0;01516901;0;0;0;0;1;58,1;0;0;58,1;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83276858   ;13/10/2020
GO;16300793;AC RUBIATABA;16300793;14/10/2020;PM627621146BR;4677;0,524;0;14340000;0;21;11169800;0;1;44,46;0;0;44,46;00071109641;394790750      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;14/10/2020
GO;16300793;AC RUBIATABA;16300793;14/10/2020;JU544292677BR;12483;0,025;0;38108000;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;14/10/2020
GO;16300793;AC RUBIATABA;16300793;14/10/2020;PM627621150BR;4510;0,639;0;37418024;0;0;0;0;1;35,4;0;0;35,4;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83276858   ;14/10/2020
GO;16300793;AC RUBIATABA;16300793;14/10/2020;DM196100442BR;4928;2,099;0;18111100;0;3000;19076606;0;1;152,22;0;0;152,22;00074697447;394802753      ;19-  -  -  -  ;SEDEX REVERSO TA ESPELHO 04553;9912459019     ;83276858   ;14/10/2020
GO;16300793;AC RUBIATABA;16300793;14/10/2020;IF870235781BR;34223;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - ALTERAÇÃO;               ;83276858   ;14/10/2020
GO;16300793;AC RUBIATABA;16300793;14/10/2020;DM196100456BR;4170;0,045;0;74423020;0;0;13377493;0;1;20,66;0;0;20,66;00067792197;394816709      ;  -  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912334105     ;83276858   ;14/10/2020
GO;16300793;AC RUBIATABA;16300793;14/10/2020;PM627621163BR;4510;0,419;0;58807390;0;0;0;0;1;79,5;0;0;79,5;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83276858   ;14/10/2020
GO;16300793;AC RUBIATABA;16300793;14/10/2020;PM627621177BR;3301;0,368;0;13481176;0;989,9;13162446;0;1;52,38;0;0;52,38;00066624991;394820989      ;64-  -  -  -  ;PAC REVERSO;9912323353     ;83276858   ;14/10/2020
